[0] #InstanceTicker(tsv) ver.20190115152300 - (c)weepjp (c)kyori19 MIT License.	[1] ScreenName	[2] DomainName	[3] FontColor	[4] BackGroundColor	[5] ImgPath	[6] ImgWidth	[7] ImgLicense	[8] WikiURL	[9] UsersVoiceURL	[10] ImgLicenseURL	[11] AdminsVoiceURL	[12] Missingno.12	[13] Missingno.13
2	mastodon.tetaneutral.net	mastodon.tetaneutral.net	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.taker.fr	social.taker.fr	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	elekk.xyz	elekk.xyz	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	yiff.life	yiff.life	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	playvicious.social	playvicious.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	twinja.club	twinja.club	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	4eva.online	4eva.online	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	shelter.moe	shelter.moe	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	aus.social	aus.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.coop	social.coop	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	chitter.xyz	chitter.xyz	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mastodon.ketchupma.io	mastodon.ketchupma.io	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	gensokyo.social	gensokyo.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	chat.cdstm.ch	chat.cdstm.ch	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	kosmos.social	kosmos.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	whomst.dog	whomst.dog	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	toot.la	toot.la	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	innerwebs.social	innerwebs.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	pony.social	pony.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	snouts.online	snouts.online	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	appdot.net	appdot.net	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mast.eu.org	mast.eu.org	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	queer.party	queer.party	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mao.daizhige.org	mao.daizhige.org	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0	https://ja.mstdn.wiki/Mao.daizhige.org					
2	843.pl	843.pl	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	the.goofs.space	the.goofs.space	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	witches.live	witches.live	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.targaryen.house	social.targaryen.house	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.homunyan.com	social.homunyan.com	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	toot.chat	toot.chat	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	uwu.social	uwu.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	donphan.social	donphan.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mastd.racing	mastd.racing	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	die-partei.social	die-partei.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	en.osm.town	en.osm.town	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	noagendasocial.com	noagendasocial.com	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	nulled.red	nulled.red	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	toot-lab.reclaim.technology	toot-lab.reclaim.technology	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	kitty.town	kitty.town	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.wxcafe.net	social.wxcafe.net	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	infosec.exchange	infosec.exchange	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	computerfairi.es	computerfairi.es	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.imirhil.fr	social.imirhil.fr	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	birdsite.link	birdsite.link	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	animeisgay.com	animeisgay.com	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	deadinsi.de	deadinsi.de	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	comicscamp.club	comicscamp.club	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	banana.dog	banana.dog	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mstdn.selfhosting.rocks	mstdn.selfhosting.rocks	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	fellies.social	fellies.social	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mast.datamol.org	mast.datamol.org	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	royalaid.me	royalaid.me	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mstdn.quebec.gq	mstdn.quebec.gq	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mastodon.lubar.me	mastodon.lubar.me	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	toot.devfs.xyz	toot.devfs.xyz	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	glasses.moe	glasses.moe	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.linux.pizza	social.linux.pizza	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.dropbear.xyz	social.dropbear.xyz	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	hellsite.tyronesama.moe	hellsite.tyronesama.moe	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	producers.masto.host	producers.masto.host	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mastodon.macsnet.cz	mastodon.macsnet.cz	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	calc.news	calc.news	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	greenlifeplus.net	greenlifeplus.net	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	ramses.amicidelbaretto.org	ramses.amicidelbaretto.org	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	social.unextro.net	social.unextro.net	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	mastodon.barkshark.tk	mastodon.barkshark.tk	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	beach.city	beach.city	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	takeoverthe.world	takeoverthe.world	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	miaou.drycat.fr	miaou.drycat.fr	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	onster.farm	onster.farm	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	plush.city	plush.city	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	es.muy.moe	es.muy.moe	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
2	botsin.space	botsin.space	#fff	#49c	https://wee.jp/2/02.png	18	(c)weepjp CC BY 4.0						
3	pleroma.soykaf.com	pleroma.soykaf.com	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0	https://ja.mstdn.wiki/Pleroma					
3	pleroma.gdgd.jp.net	pleroma.gdgd.jp.net	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	plrm.ht164.jp	plrm.ht164.jp	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pleroma.vocalodon.net	pleroma.vocalodon.net	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pl.telteltel.com	pl.telteltel.com	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	shitposter.club	shitposter.club	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	plero.ma	plero.ma	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pleroma.site	pleroma.site	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	3.distsn.org	3.distsn.org	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	kawen.space	kawen.space	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	ple.watachan.net	ple.watachan.net	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	talknet.akabe.co	talknet.akabe.co	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	plrm.beanlog.xyz	plrm.beanlog.xyz	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pl.smuglo.li	pl.smuglo.li	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	sale.gauchiste.club	sale.gauchiste.club	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	weeaboo.space	weeaboo.space	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	thechad.zone	thechad.zone	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	the.hedgehoghunter.club	the.hedgehoghunter.club	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	cat.social	cat.social	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	sink.big.mt	sink.big.mt	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	social.sakamoto.gq	social.sakamoto.gq	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	letsalllovela.in	letsalllovela.in	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	iscute.moe	iscute.moe	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	social.beepboop.ga	social.beepboop.ga	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pleroma.nakanod.net	pleroma.nakanod.net	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pleroma.io	pleroma.io	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	rabbit.country	rabbit.country	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pla.social	pla.social	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pleroma7.pla1.net	pleroma7.pla1.net	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	pleroma.pla1.net	pleroma.pla1.net	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	soliton.nonlinear.zone	soliton.nonlinear.zone	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	social.toromino.de	social.toromino.de	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	p.lmao.tf	p.lmao.tf	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	shitpost.beep.computer	shitpost.beep.computer	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	social.libre.fi	social.libre.fi	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
3	p.a3.pm	p.a3.pm	#da5	#123	https://wee.jp/2/03.png	18	(c)weepjp CC BY 4.0						
4	misskey.xyz	misskey.xyz	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0	https://ja.mstdn.wiki/Misskey					
4	misskey.jp	misskey.jp	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	msk.kirigakure.net	msk.kirigakure.net	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.site	misskey.site	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.m544.net	misskey.m544.net	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.saibou.work	misskey.saibou.work	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.xps2.net	misskey.xps2.net	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	mewl.me	mewl.me	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	msky.jnsk.info	msky.jnsk.info	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	7.distsn.org	7.distsn.org	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	xn--6r8h.tk	xn--6r8h.tk	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.barippi.com	misskey.barippi.com	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	msky.tokyo	msky.tokyo	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.myhome.cx	misskey.myhome.cx	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.love	misskey.love	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	mk.kigurumi.fun	mk.kigurumi.fun	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	noir.pub	noir.pub	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	social.galaxy.cat	social.galaxy.cat	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	msky.naru.cafe	msky.naru.cafe	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.social	misskey.social	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	uselesslesbian.club	uselesslesbian.club	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	lifeisabug.com	lifeisabug.com	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	uhouho.xyz	uhouho.xyz	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	re.kirishima.cloud	re.kirishima.cloud	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	yuzulia.xyz	yuzulia.xyz	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	mk.yuzulia.com	mk.yuzulia.com	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	misskey.nokotaro.com	misskey.nokotaro.com	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	msk.kirigakure.net	msk.kirigakure.net	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	kawaii.social	kawaii.social	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	emoji.msky.work	emoji.msky.work	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
4	819.blue	819.blue	#fff	#29b	https://wee.jp/2/04.png	18	(c)weepjp CC BY 4.0						
5	peertube.cpy.re	peertube.cpy.re	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0	https://ja.mstdn.wiki/PeerTube					
5	peertube.jp.net	peertube.jp.net	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
5	tube.h3z.jp	tube.h3z.jp	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
5	video.blender.org	video.blender.org	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
5	tube.yukimochi.jp	tube.yukimochi.jp	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
5	peertube.mastodon.host	peertube.mastodon.host	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
5	peertube.video	peertube.video	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
5	peertube.live	peertube.live	#000	#fff, #fff, #fff	https://wee.jp/2/05.png	18	(c)weepjp CC BY 4.0						
6	juick.com	juick.com	#fff	#000	https://wee.jp/2/06.png	18	(c)weepjp CC BY 4.0						
7	info.ikebuku.ro	info.ikebuku.ro	#000	#eee, #eee, #fff	https://wee.jp/2/07.png	18	(c)weepjp CC BY 4.0						
8	pxlfd.me	pxlfd.me	#000	#fff	https://wee.jp/2/08.png	18	(c)weepjp CC BY 4.0						
10	plus.haruk.in	plus.haruk.in	#fff	#448	https://wee.jp/2/10.png	18	(c)weepjp CC BY 4.0						
11	osada.app	osada.app	#fff	#334,#334	https://wee.jp/2/11.png	18	(c)weepjp CC BY 4.0						
