[0] #InstanceTicker (Type-0) Ver.201912081130.tsv - Fedplaset is (c)weepjp  MIT License.	ScreenName	ServerName	FontColor	BGColor	ImgPath	ImgWidth	ImgLicense	WikiURL	ID	ImgLicenseURL	AdminsVoiceURL	no12	no13
1	wndp.masto.host	wndp.masto.host	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		203				
1	zhenya.masto.host	zhenya.masto.host	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		204				
1	mastoden.com	mastoden.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		205				
1	mastodol.jp	mastodol.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		206				
1	mastodon.kitchen	mastodon.kitchen	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		208				
1	mastodon.to	mastodon.to	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		209				
1	横浜	mastodon.yokohama	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.yokohama	210				
1	mastodooooooon.xyz	mastodooooooon.xyz	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		211				
1	マストどす (京都)	mastodos.com	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E3%83%9E%E3%82%B9%E3%83%88%E3%81%A9%E3%81%99	212				
1	animal-crossing.mastportal.info	animal-crossing.mastportal.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Animal-crossing.mastportal.info	213				
1	azurlane.mastportal.info	azurlane.mastportal.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		214				
1	osomatsu.mastportal.info	osomatsu.mastportal.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E3%83%9E%E3%82%B9%E3%83%88%E3%83%9D%E3%83%BC%E3%82%BF%E3%83%AB	215				
1	pokemon.mastportal.info	pokemon.mastportal.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E3%83%9D%E3%82%B1%E3%83%9E%E3%82%B9	216				
1	mastodon.matcha-soft.com	mastodon.matcha-soft.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		217				
1	mastoot.com	mastoot.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		862				
1	mathtod.online	mathtod.online	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		218				
1	matitodon.com	matitodon.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E3%81%BE%E3%81%A1%E3%83%88%E3%83%89%E3%83%B3	219				
1	mstdn.maud.io	mstdn.maud.io	#fff	#26a	https://wee.jp/o/maud_io.png	28	Good Boy License	https://ja.mstdn.wiki/Mstdn.maud.io	220	https://github.com/Akane-Blue/gallery			
1	mctetsudou.net	mctetsudou.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		793				
1	melilot.icu	melilot.icu	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		221				
1	meganekeesu.tokyo	meganekeesu.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		222				
1	mental.social	mental.social	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		223				
1	mikado-city.jp	mikado-city.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		225				
1	mikumikudance.cloud	mikumikudance.cloud	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mikumikudance.cloud	839				
1	mstdn.mimikun.jp	mstdn.mimikun.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		227				
1	mimumedon.com	mimumedon.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		228				
1	ミニ四駆DON	mstdn.mini4wd-engineer.com	#fff	#26a	https://wee.jp/o/mini4wd.png	32	管理者提出	https://ja.mstdn.wiki/%E3%83%9F%E3%83%8B%E5%9B%9B%E9%A7%86DON	229	https://archive.fo/X3zwy	https://archive.fo/X3zwy		
1	箕面どん (大阪)	minohdon.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Minohdon.jp	230				
1	mastodon.misoni.club	mastodon.misoni.club	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		860				
1	mstdn.misosi.ru	mstdn.misosi.ru	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		231				
1	MastoDongene 宮崎	mstdn.miyazaki.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/MastoDongene_%E5%AE%AE%E5%B4%8E	232				
1	mochiwasadon.com	mochiwasadon.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		233				
1	mstdn.mk39.xyz	mstdn.mk39.xyz	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		831				
1	mstdn.moe-max.jp	mstdn.moe-max.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		234				
1	social.mofu2charger-listenradio.net	social.mofu2charger-listenradio.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		235				
1	mostodon.cloud	mostodon.cloud	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mostodon.cloud	236				
1	mosw.work	mosw.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		237				
1	m.moriya.faith	m.moriya.faith	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		816				
1	mastodon.motcha.tech	mastodon.motcha.tech	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.motcha.tech	238				
1	mstdn-amadeus.tech	mstdn-amadeus.tech	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		239				
1	mstdn-bike.net	mstdn-bike.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		240				
1	mstdn-jp.site	mstdn-jp.site	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		241				
1	金沢丼 (石川)	mstdn-kanazawa.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn-kanazawa.jp	242				
1	mstdn-workers.com	mstdn-workers.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E5%8A%B4%E5%83%8D%E8%80%85%E3%81%9F%E3%81%A1%E3%81%AEMastodon	243				
1	mstdn.beer	mstdn.beer	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		244				
1	mstdn.blue	mstdn.blue	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		245				
1	mstdn.cc	mstdn.cc	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		246				
1	gamecreate.mstdn.cloud	gamecreate.mstdn.cloud	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Dasoran	247				
1	socialgame.mstdn.cloud	socialgame.mstdn.cloud	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Dasoran	248				
1	tablegame.mstdn.cloud	tablegame.mstdn.cloud	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E5%8D%93%E3%82%B2%E7%AE%AA%E7%AC%A5	249				
1	mstdn.fm	mstdn.fm	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		250				
1	mstdn.guru	mstdn.guru	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.guru	251				
1	mstdn.jp	mstdn.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.jp	252				
1	mstdn.love	mstdn.love	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.love	253				
1	大阪丼	mstdn.osaka	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.osaka	254				
1	MastodonTokyo	mstdn.tokyo	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.tokyo	255				
1	mstdn.vodka	mstdn.vodka	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		256				
1	nt.mstdon.app	nt.mstdon.app	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		257				
1	rcj.mstdon.app	rcj.mstdon.app	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		258				
1	muknown.jp	muknown.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		259				
1	mustardon.tokyo	mustardon.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		260				
1	ef67.myhome.cx	ef67.myhome.cx	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		261				
1	mstdn.mynoghra.jp	mstdn.mynoghra.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		262				
1	myselfdot.work	myselfdot.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		809				
1	mzn-potatochips.me	mzn-potatochips.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		263				
1	名古屋丼	nagoyadon.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E5%90%8D%E5%8F%A4%E5%B1%8B%E4%B8%BC	264				
1	ne.codes	ne.codes	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		265				
1	nekotodon.com	www.nekotodon.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		266				
1	nekotodon.com	nekotodon.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		267				
1	鹿トドン (奈良)	mastodon.nara.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.nara.jp	268				
1	nayukana.info	nayukana.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		269				
1	mstdn.nekonote.cc	mstdn.nekonote.cc	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		270				
1	mstdn.nere9.help	mstdn.nere9.help	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.nere9.help	271				
1	don.neso.tech	don.neso.tech	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		272				
1	netstat.app	netstat.app	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		273				
1	nitiasa.com	nitiasa.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		275				
1	noisemaker.tokyo	noisemaker.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		834				
1	mastodon.noraworld.jp	mastodon.noraworld.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		277				
1	v2.nyoki.club	v2.nyoki.club	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		279				
1	don.nzws.me	don.nzws.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		280				
1	obapom.work	obapom.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		854				
1	md.objektiv2.net	md.objektiv2.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		281				
1	小田急don	odakyu.app	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E5%B0%8F%E7%94%B0%E6%80%A5don	282				
1	ofuton.io	ofuton.io	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		821				
1	mst.oikura.site	mst.oikura.site	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		808				
1	Mastodon 大分	mastodon.oita.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.oita.jp	283				
1	omochi.xyz	omochi.xyz	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		284				
1	m6n.onsen.tech	m6n.onsen.tech	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon_Onsen	285				
1	oransns.com	oransns.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Oransns.com	286				
1	orenoshiro.site	orenoshiro.site	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		287				
1	osechin.co	osechin.co	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		800				
1	mastodon.osyakasyama.me	mastodon.osyakasyama.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		288				
1	otogamer.me	otogamer.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Otogamer.me	289				
1	otoya.space	otoya.space	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E9%9F%B3%E5%B1%8B%E4%B8%BC	290				
1	mstdn.otyakai.xyz	mstdn.otyakai.xyz	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		291				
1	mstdn.owatan.jp	mstdn.owatan.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		292				
1	pao.moe	pao.moe	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		293				
1	md.paoon.social	md.paoon.social	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		294				
1	pawoo.net	pawoo.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Pawoo	296				
1	pcgamer.social	pcgamer.social	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		297				
1	pekepeke.work	pekepeke.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		298				
1	social.penguinability.net	social.penguinability.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		299				
1	photodn.net	photodn.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		300				
1	plasticmodels.tokyo	plasticmodels.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		301				
1	toot.playground.ws	toot.playground.ws	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		302				
1	mstdn.plusminus.io	mstdn.plusminus.io	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		303				
1	+Plustodon	plustodon.net	#fff	#db4437	https://wee.jp/o/plustodon.png	17	管理者提出(PD宣言)		304	https://archive.fo/m90Tn	https://archive.fo/m90Tn		
1	💌私信	si.pmpm.pw	#000	#fff,#fff	https://wee.jp/i/1.png	18	代替icon		305		https://archive.fo/mJSSm		
1	mastodon.potproject.net	mastodon.potproject.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		306				
1	pomdon.work	pomdon.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		307				
1	mstdn.poyo.me	mstdn.poyo.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Poyo.me	308				
1	popon.pptdn.jp	popon.pptdn.jp	#fff	#fb5	https://wee.jp/i/1.png	18	代替icon		309		https://archive.fo/mxgsH		
1	mstdn.precure.fun	mstdn.precure.fun	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		310				
1	precure.ml	precure.ml	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Precure.ml	311				
1	pritter.work	pritter.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		869				
1	pso2.club	pso2.club	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		312				
1	ro-mastodon.puyo.jp	ro-mastodon.puyo.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/RO%E4%B8%BC	313				
1	qiitadon.com	qiitadon.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		314				
1	qnmd.info	qnmd.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		315				
1	ika.queloud.net	ika.queloud.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		316				
1	rainyman.jp	rainyman.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		317				
1	raptol.net	raptol.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		318				
1	real-escape.jp	real-escape.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		319				
1	toot.redmine.jp	toot.redmine.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		320				
1	retrodon.jp	retrodon.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		321				
1	mstdn.res.ac	mstdn.res.ac	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		322				
1	mstdn.rinsuki.net	mstdn.rinsuki.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		323				
1	mstdn.ropo.jp	mstdn.ropo.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		324				
1	mstdn.ryanak.xyz	mstdn.ryanak.xyz	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		325				
1	mstdn.ryecroft21.net	mstdn.ryecroft21.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		326				
1	runyu.tokyo	runyu.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		327				
1	sakaba.space	sakaba.space	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		328				
1	山陰交通丼	mstdn.sanin.link	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E5%B1%B1%E9%99%B0%E4%BA%A4%E9%80%9A%E4%B8%BC	329				
1	mstdn.sasachi.tokyo	mstdn.sasachi.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		330				
1	mstdn.schoolidol.club	mstdn.schoolidol.club	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		331				
1	seetake.net	seetake.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		332				
1	setl.ist	setl.ist	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		333				
1	ukadon.shillest.net	ukadon.shillest.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		334				
1	shimaidon.net	shimaidon.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		335				
1	shiroganedon.net	shiroganedon.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		336				
1	sandbox.skoji.jp	sandbox.skoji.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		337				
1	siberia.work	siberia.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		338				
1	slum.cloud	slum.cloud	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		806				
1	smatodon.net	smatodon.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		339				
1	snowdon.jp	snowdon.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		340				
1	mstdn.soysoftware.net	mstdn.soysoftware.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		341				
1	mstdn.square-rooty.org	mstdn.square-rooty.org	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		342				
1	steam-don.fun	steam-don.fun	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		343				
1	stellaria.network	stellaria.network	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		344				
1	sukebeneko.com	sukebeneko.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		345				
1	mstdn.sublimer.me	mstdn.sublimer.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		346				
1	mstdn.superspeed-fall.com	mstdn.superspeed-fall.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		347				
1	don.suwa3.me	don.suwa3.me	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		348				
1	syasai.club	syasai.club	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		349				
1	syosetu.social	syosetu.social	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		350				
1	hack.syscaller.jp	hack.syscaller.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		351				
1	mastodon.tackman.info	mastodon.tackman.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		352				
1	たいやきん家	mstdn.taiyaki.online	#fff	#c4972f	https://wee.jp/o/taiyaki.png	17	管理者提出		353	https://archive.fo/APzOV	https://archive.fo/oKQyA		
1	mstdn.tamag.org	mstdn.tamag.org	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		354				
1	taruntarun.net	taruntarun.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		355				
1	tebukuro.pw	tebukuro.pw	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		356				
1	てげどん (鹿児島)	tegedon.net	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Tegedon	357				
1	Telmina One	one.telmina.com	#fff	#008060	https://wee.jp/i/1.png	18	代替icon		358				
1	terusid.com	terusid.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		359				
1	social.timespiral.co.jp	social.timespiral.co.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		360				
1	mastodon.tmp1024.com	mastodon.tmp1024.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		361				
1	mstdn.toad-in-the-hole.net	mstdn.toad-in-the-hole.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		362				
1	mstd.toco2.fun	mstd.toco2.fun	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		363				
1	十日町市 (新潟)	tokamstdn.jp	#fff	#383	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E5%8D%81%E6%97%A5%E7%94%BA%E5%B8%82%E3%81%AEMastodon	364				
1	mstdn.tokyocameraclub.com	mstdn.tokyocameraclub.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		365				
1	mstdn.tomokiwakimoto.com	mstdn.tomokiwakimoto.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		366				
1	toot.blue	toot.blue	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		367				
1	tooting.ai	tooting.ai	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		368				
1	tsuki.network	tsuki.network	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		369				
1	sin.tyaku.com	sin.tyaku.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		370				
1	mstdn.unasuke.com	mstdn.unasuke.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		372				
1	under-bank.blue	under-bank.blue	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		373				
1	mstdn.unigiri.net	mstdn.unigiri.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		374				
1	unityjp-mastodon.tokyo	unityjp-mastodon.tokyo	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		818				
1	unnerv.jp	unnerv.jp	#fff	#e12	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Unnerv.jp	375				
1	m.upsilo.net	m.upsilo.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		376				
1	ura-mstdn.com	ura-mstdn.com	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		377				
1	utodon.jp	utodon.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/UTodon	378				
1	v1x3n.net	v1x3n.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/V1x3n.net	379				
1	vapers.jp	vapers.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		380				
1	yknk.work	yknk.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		381				
1	vmrpc.net	vmrpc.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		382				
1	vocalodon.net	vocalodon.net	#fff	#399,#488	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Vocalodon	383				
1	vulpes.work	vulpes.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		384				
1	waraiotoko.net	waraiotoko.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		386				
1	wlw.pw	wlw.pw	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		387				
1	wug.fun	wug.fun	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Wugtodon	388				
1	mstdn.сумирэ.рф	mstdn.xn--h1ahnbk7d.xn--p1ai	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		389				
1	マストドン.jp	xn--zck4ad5f2e.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E3%83%9E%E3%82%B9%E3%83%88%E3%83%89%E3%83%B3.jp	390				
1	md.xps2.net	md.xps2.net	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		391				
1	mstdn.y-zu.org	mstdn.y-zu.org	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.y-zu.org	392				
1	mstdn.yakitamago.info	mstdn.yakitamago.info	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		393				
1	yakumo.foundation	yakumo.foundation	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		394				
1	mastodon.yamaken.jp	mastodon.yamaken.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		395				
1	mstdn.yjsnpi.nu	mstdn.yjsnpi.nu	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/Mastodon%E6%B7%AB%E5%A4%A2	397				
1	ykzts.technology	ykzts.technology	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		398				
1	yukari.cafe	yukari.cafe	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		399				
1	toot.yukimochi.jp	toot.yukimochi.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon	https://ja.mstdn.wiki/%E9%9B%AA%E9%A4%85	400				
1	gs.yvt.jp	gs.yvt.jp	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		852				
1	yysk.icu	yysk.icu	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		401				
1	zaisu-club.xyz	zaisu-club.xyz	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		402				
1	mastodon.zunda.ninja	mastodon.zunda.ninja	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		403				
1	waha.work	waha.work	#fff	#26a	https://wee.jp/i/1.png	18	代替icon		795				
2	amicale.net	amicale.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		404				
2	ramses.amicidelbaretto.org	ramses.amicidelbaretto.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		405				
2	appdot.net	appdot.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		407				
2	aus.social	aus.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		408				
2	ausglam.space	ausglam.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		409				
2	social.avareborn.de	social.avareborn.de	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		410				
2	awooo.club	awooo.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		411				
2	banana.dog	banana.dog	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		412				
2	bangdream.space	bangdream.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		413				
2	baraag.net	baraag.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		823				
2	mastodon.barkshark.tk	mastodon.barkshark.tk	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		414				
2	beach.city	beach.city	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		415				
2	mastodon.bida.im	mastodon.bida.im	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		417				
2	birdsite.link	birdsite.link	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		418				
2	bitcoinhackers.org	bitcoinhackers.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		419				
2	botsin.space	botsin.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		420				
2	bsd.network	bsd.network	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		421				
2	pouet.chapril.org	pouet.chapril.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		422				
2	chat.cdstm.ch	chat.cdstm.ch	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		423				
2	chaos.social	chaos.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		424				
2	chitter.xyz	chitter.xyz	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		425				
